HouseholdID	CountryID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	EconomicStatusReason	EconomicStatusReasonEnglish	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	HouseholdDeath	HouseholdBirth	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	NumberMarineGroup	OtherGroup	NumberOtherGroup	VoteDistrict	VoteNational	NumLocalThreat	NumGlobalThreat	NumLocalAction	NumGlobalAction	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself
4148	360	5	76	2014	8	5	Ambom	1	996	3	998	4	2	3	5	4	1	2	Bangun rumah sehingga ada pengeluaran		0	0		1	0	1	1	0	2	0		2	0	4	1	0		1	1	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	1		1		1	1	4	2	2	2	5	4	4	4	5	4
4149	360	5	76	2014	17	2	Biak Raja Ampat	1	1	3	998	4	4	3	5	5	1	3	Ada bantuan dari anak-anak karena bapak sudah tua		0	0		0	0	1	1	1	1	0		0	1	0	0	0		0	1	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0		1		1	1	2	2	2	3	4	4	5	4	3	3
4150	360	5	76	2014	70	2.5	Raja Ampat	1	3	7	998	4	1	1	4	4	1	3	"Karena saat-saat ini keadaan fisik kurang membaik sehingga kurang bekerja untuk mencari, sehingga penghasilan tidak berubah-ubah"		0	0		0	0	1	0	0	1	0		1	1	2	1	1		1	1	3	0	0	2	3	1	1	3	1	0	1	2	0	994	3	1	1	1	1	0	4	0		1		1	1	2	2	1	1	4	4	4	4	4	4
4151	360	5	76	2014	22	3	Biak	1	1	996	996	4	1	1	4	4	1	3	Karena penghasilan sama saja dari pekerjaan		0	0		0	0	0	0	0	3	0		1	0	2	1	0		0	1	3	0	0	2	3	1	1	2	1	0	1	2	0	994	3	1	0	1	1	0	3	0		1		1	1	4	4	3	4	4	4	4	4	3	4
4152	360	5	76	2014	2	6	Ambaon	1	7	996	3	4	1	1	5	4	1	3	pemenuhan kebutuhan dari gaji perusahaan		0	0		0	0	1	0	0	1	0		1	1	1	0	0		1	0	3	0	1	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	2	2	1	1	5	4	4	4	4	4
4153	360	5	76	2014	997	4	Biak Raja Ampat	1	7	1	3	4	2	4	4	4	1	4	karena adanya bantuan dari pemerintah untuk itu pengeluaran sedikit berkurang		0	0		0	0	1	0	0	3	0		1	0	2	0	0		1	1	3	1	0	2	3	3	0	994	0	0	0	3	0	994	3	1	0	1	1	0	4	0		1		1	1	2	3	2	0	4	4	4	4	4	4
4154	360	5	76	2014	19	4	Biak	1	7	3	1	4	1	1	4	4	1	3	Penghasilan tetap tidak ada yang bertambah ataupun berkurang		0	0		0	0	0	0	0	3	0		1	0	0	0	0		1	1	3	1	0	2	2	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	1		1		1	1	1	1	2	1	4	5	4	4	4	4
4155	360	5	76	2014	43	3.5	Raja Ampat	1	3	1	998	1	1	1	4	3	1	2	Karena dari bulan Januari bapak sakit sampai saat ini		0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	1	3	0	0	1	3	1	1	1	1	0	0	3	0	994	3	1	1	1	1	0	4	0		1		1	1	4	2	2	2	4	4	4	4	4	4
4156	360	5	76	2014	37	2	Raja Ampat	1	3	1	998	5	3	4	5	3	1	3	Karena banyak pekerjaan umum didarat		0	0		0	0	0	0	0	0	0		1	0	0	0	0		1	1	3	1	1	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	2	0	1	0	4	3	5	4	4	4
4157	360	5	76	2014	73	4	Biak	1	996	996	996	994	994	994	4	4	994	3	Karena penghasilan dari jual daun raotan masih sama saja dan juga sudah lansia jadi tidak bisa terlalu kerja		0	0		0	0	1	1	0	0	0		0	0	0	0	0		0	1	3	0	0	1	3	2	1	3	0	0	998	998	998	998	998	1	0	1	1	0	3	0		1		1	1	2	2	2	1	5	5	5	5	5	5
4158	360	5	76	2014	60	2	Biak Raja Ampat	1	3	1	998	4	2	2	4	4	1	3	Karena pendapatan dari tahun ketahun sama saja		0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	0	3	0	0	3	3	2	0	998	0	0	998	998	998	998	998	1	0	0	0	0	3	0		0		1	1	2	1	1	1	4	4	4	4	4	4
4159	360	5	76	2014	16	5.5	Tobelo	1	3	7	998	4	3	4	4	4	1	4	Penghasilan dipengaruhi laut		0	0		0	0	1	0	0	9	0		1	0	1	1	0		1	1	3	1	0	1	3	2	0	994	0	0	0	3	0	994	3	1	0	1	0	0	3	0		1		1	1	2	2	2	1	4	4	4	4	4	4
4160	360	5	76	2014	38	3	Biak Raja Ampat	1	1	996	3	4	1	1	4	4	1	2	Karena hasil penjualan dari bertani menurun		0	0		0	0	0	1	0	6	0		1	1	1	0	2		1	1	3	0	0	1	3	2	1	2	1	0	0	3	0	994	3	1	0	0	0	0	3	1		1		1	1	2	2	1	1	4	4	5	5	4	4
4161	360	5	76	2014	45	3	Fakfak	1	3	1	998	5	4	3	4	4	1	2	Penghasilan tahun ini menurun karena sudah tidak melaut		0	0		0	0	1	0	0	2	0		0	1	0	0	0		0	0	2	0	0	3	3	3	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	3	2	2	1	3	4	4	4	4	4
4162	360	5	76	2014	63	997	Raja Ampat	1	996	1	998	994	994	994	3	3	994	3	Diam saja		0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	0	0	1	3	1	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0		1		1	1	0	0	0	0	4	4	4	4	4	4
4163	360	5	76	2014	43	9	Raja Ampat/Biak	1	3	1	998	5	3	4	5	2	1	3	Biaya cukup dan tidak ada penigkatan		0	0		0	0	1	2	3	4	0		0	0	0	0	0		0	0	3	0	1	3	3	1	1	3	1	0	0	3	1	994	3	1	1	1	1	0	3	0		1		1	1	1	1	1	0	4	4	4	4	4	4
4164	360	5	76	2014	36	3	Raja Ampat	1	3	996	998	3	1	2	3	2	1	3	Biaya anak sekolah yang membuat pengeluaran bertambah		0	0		0	0	2	0	1	2	0		1	1	0	0	1		1	1	3	0	0	2	2	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	3	0	1	0	4	5	5	5	5	5
4165	360	5	76	2014	37	2.5	Raja Ampat	1	6	996	3	3	1	1	4	4	1	4	Ada kenaikan UMP sehingga berdampak pada kenaikan gaji karyawan		0	0		0	0	1	0	0	0	0		1	0	2	0	1		1	0	3	0	0	1	3	1	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	3	3	2	1	4	4	4	4	4	4
4166	360	5	76	2014	58	2	Biak	1	7	1	3	4	3	2	4	4	1	3	Penghasilan tetap saja karena tidak adaa penghasilan tambahan		0	0		0	0	1	0	0	4	0		1	0	2	0	0		0	1	3	0	0	3	3	1	0	994	0	0	0	3	0	994	3	1	0	1	1	0	4	0		1		1	1	3	2	3	1	4	4	4	4	4	4
4167	360	5	79	2014	16	0.3	Biak numfor	1	7	996	3	2	1	1	4	4	1	3	Pendapatan cukup dari tahun lalu-sekarang		0	0		0	0	0	0	0	2	0		0	0	0	0	0		0	0	2	0	0	3	3	2	0	994	0	0	0	2	0	994	3	1	0	0	1	0	2	0		1		1	1	7	3	4	1	4	4	4	4	4	4
4168	360	5	79	2014	29	0.5	Biak	1	996	3	998	2	1	1	5	4	1	4	Hasil pendapatan pemandu yang besar dan terus-terusan		0	0		0	0	1	0	0	2	0		1	0	1	1	0		0	0	3	0	0	3	3	2	1	2	1	1	1	3	0	994	3	1	1	1	1	0	4	1		1		1	1	5	2	2	1	4	4	4	4	3	3
4169	360	5	79	2014	54	1	Biak	1	7	1	3	3	1	1	4	3	1	4	Penghasilan bertambah dari homestay		0	0		0	0	1	0	0	2	0		0	0	0	0	0		0	0	3	0	0	1	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	3	1	1	1	5	5	5	4	4	4
4170	360	5	79	2014	50	2	kabare	1	7	3	1	4	3	2	4	4	1	3	karena berkat dapat secukupnya		0	0		0	0	1	0	0	2	0		0	0	0	0	0		0	0	3	0	0	3	3	1	1	2	1	1	1	3	0	994	3	1	0	1	1	0	3	0		1		1	1	0	0	0	0	4	4	4	4	4	4
4171	360	5	79	2014	31	1	Biak Beser	1	7	996	3	5	2	1	5	5	4	4	Ada tambahan homestay sehingga pendapatan tambah		0	0		0	0	1	0	0	5	0		1	0	1	0	1		0	1	3	0	1	1	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	4	2	1	1	5	5	5	5	5	5
4172	360	5	79	2014	50	1.5	Biak Raja Ampat	1	996	1	3	5	1	1	5	4	1	3	karena hasil pendapatan masih sama		0	0		0	0	1	0	0	1	0		1	0	0	1	0		0	0	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	0		1		1	1	2	2	1	1	4	4	4	4	4	4
4173	360	5	79	2014	40	2	Biak Raja Ampat	1	3	1	998	4	4	4	5	4	1	3	Penghasilan setiap tahun untuk menunjang kebutuhan anak-anak sekolah		0	0		0	0	0	0	0	4	0		0	0	3	1	0		0	0	3	0	0	3	3	1	1	3	1	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	2	0	1	1	4	4	5	4	5	4
4174	360	5	79	2014	90	0.5	Kabare	1	3	996	1	4	3	3	4	4	1	3	Karena harga dari kumpul batu masih sama saja dengan tahun lalu		0	0		0	0	0	0	0	2	0		0	0	3	0	0		0	0	3	0	0	1	2	1	1	2	1	0	994	994	994	994	994	1	1	0	0	0	2	0		1		1	1	2	1	1	1	4	4	4	3	3	4
4175	360	5	79	2014	2	0.5	Toraja	1	996	7	3	3	1	1	4	4	1	4	"Karena sekarang sudah pindah dari ruang kelas yang dijadikan tempat tinggal, pindah dan bikin rumah sendiri dan ada buat kios"		0	0		0	1	0	0	0	1	0		1	0	0	1	0		0	0	2	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0		0		1	1	1	1	1	1	4	4	4	4	4	4
4176	360	5	79	2014	51	1	Raja Ampat	1	3	1	998	1	1	1	5	4	1	3	Pendapatan hasil mancing		0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	1	1	1	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	3	2	1	0	4	4	5	1	3	4
4177	360	5	79	2014	18	0.5	Raja Ampat	1	996	1	3	4	3	2	4	3	1	3	Pendapatan cukup untuk kebutuhan anak dan sehari-hari		0	0		0	0	1	1	0	0	0		0	0	0	0	0		0	0	3	1	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	1	1	1	1	3	4	3	3	4	4
4178	360	5	79	2014	14	0.5	Biak Raja Ampat	1	996	996	3	3	1	1	4	4	1	4	Karena adanya usaha dagang kue		0	0		0	1	0	0	0	3	0		1	0	3	0	1		1	1	3	0	0	3	3	1	0	994	0	0	0	3	0	994	3	1	0	1	0	0	4	0		1		1	1	3	0	1	0	4	4	4	4	4	4
4179	360	5	79	2014	28	1	Biak	1	3	7	998	5	4	4	5	4	1	2	"Ekonomi menurun karena nelayan tambah banyak, penangkap ikan sudah bertambah banyak, peghasilan menurun"		0	0		0	0	0	0	0	2	0		0	0	0	0	0		0	0	3	1	1	3	3	2	0	994	1	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	4	2	2	2	4	4	5	4	4	4
4180	360	5	79	2014	24	0.75	Biak Raja Ampat	1	996	1	3	3	1	1	5	5	1	3	Penghasilan cukup untuk kebutuhan makan dan sekolah anak		0	0		0	0	0	1	0	2	0		1	0	1	0	1		0	1	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	3	3	1	2	4	4	4	4	3	3
4181	360	5	79	2014	26	1	Beteu	1	996	1	3	5	1	1	5	5	1	4	 harga pasir dan batu dari tahun 2013-2014 harga naik		0	0		0	0	1	1	0	4	0		1	0	3	0	1		0	0	3	0	1	1	2	1	1	3	1	0	1	1	0	994	3	1	1	1	0	0	2	1		1		1	1	2	2	1	1	5	5	4	5	4	5
4182	360	5	79	2014	46	1	Biak Raja Ampat	1	6	996	3	4	1	1	5	4	1	4	Karena adanya pengunjung yang datang		0	0		0	1	0	1	1	3	0		0	0	2	0	0		0	1	2	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	2	0		1		1	1	3	2	3	1	5	4	4	5	4	5
4183	360	5	79	2014	32	1	Ayau	1	996	1	3	5	1	1	5	4	1	4	Ada penghasilan tambahan dari hasil jual batu (400.000-800.000)		0	0		1	0	0	0	0	2	0		1	0	2	1	1		0	0	3	1	0	2	3	2	1	3	1	1	0	2	1	3	3	1	1	1	1	0	3	0		1		1	1	3	1	1	2	5	5	5	3	4	3
4184	360	5	79	2014	35	1	Biak Beteuw	1	7	1	3	5	2	2	5	4	1	2	"Ada penambahan penghasilan dari tokok batu, kebun dan mancing"		0	0		0	0	0	1	0	1	0		0	0	0	0	0		0	1	3	0	0	3	3	1	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	4	3	1	1	4	5	5	5	5	5
4185	360	5	79	2014	1	1	Biak Betew	1	996	3	998	3	1	1	4	3	1	2	Pekerjaan berkurang sehingga tidak ada pemasukan dari melaut		0	0		0	0	1	1	0	1	0		0	0	1	0	0		0	0	3	1	0	1	2	2	1	3	1	0	1	1	1	3	3	1	1	0	0	0	3	0		1		1	1	3	1	1	0	4	4	4	4	4	4
4186	360	5	79	2014	3	0.5	Biak Raja Ampat	1	996	3	1	4	1	1	5	4	1	4	Penghasilan dari pekerjaan (harga batu) meningkat tahun ini		0	0		0	0	0	0	0	3	0		0	0	0	0	0		0	0	3	0	1	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	2	0		1		1	1	3	3	1	1	4	4	4	4	4	4
4187	360	5	79	2014	3	0.5	Raja Ampat (Sapokren)	1	7	3	998	2	1	1	5	4	1	4	"Seperti begitu sudah, berkat Tuhan jadi ada saja"		0	0		0	0	0	1	0	3	0		1	0	3	1	0		0	0	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	1		1		1	1	2	2	2	0	4	4	4	4	3	4
4188	360	5	79	2014	34	1	Biak Raja Ampat	1	2	996	1	994	994	994	4	4	994	4	Karena sekarang bapak sudah ada kerjaan tambahan		0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	0	3	0	1	2	3	1	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0		1		1	1	0	0	0	0	4	4	4	4	4	4
4189	360	5	79	2014	31	1	Biak Raja Ampat	1	996	996	3	3	1	1	4	4	1	4	Karna harga pasir dan batu naik		0	0		0	1	0	0	0	1	0		1	1	4	2	0		1	1	2	0	1	2	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	0	2	1	1	1	4	4	4	4	3	4
4190	360	5	79	2014	42	1	Biak Raja Ampat	1	3	1	998	4	1	1	4	4	1	3	Karena faktor kesehatan tapi syukur sudah ada perubahan		0	0		0	0	1	0	0	3	0		1	0	7	1	0		0	1	2	0	1	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	4	3	2	1	5	3	5	4	4	4
4191	360	5	79	2014	2	1	Enwatan (Kokoda)	1	996	3	1	4	1	1	4	4	1	2	Karna adanya pekerjaan tambahan dan juga harganya meningkat		0	0		0	0	0	0	0	4	0		0	0	1	0	0		0	0	3	0	1	1	3	1	1	2	1	0	0	2	0	994	3	1	1	0	0	0	3	0		1		1	0	1	1	1	1	4	4	4	4	4	4
4192	360	5	79	2014	33	0.5	Biak Raja Ampat	1	1	996	3	5	5	3	4	4	1	3	Tergantung dari hasil sana saja		0	0		0	0	1	0	0	1	0		0	0	0	0	0		0	0	3	1	0	2	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	1	2	0	1	0	4	4	4	4	3	3
4193	360	5	79	2014	17	0.5	Ambon	1	7	1	7	994	994	994	4	4	994	3	Karena adanya tamu yang datang dan menginap di homestay tahun ini sedikit lebih banyak		0	0		0	1	0	0	0	4	0		1	1	2	2	2		0	2	2	0	0	3	3	3	0	994	0	0	0	3	0	994	3	1	0	1	0	0	2	0		1		1	1	3	2	2	1	4	4	4	4	3	4
4199	360	5	79	2014	40	1	Biak Raja Ampat	1	1	3	998	4	5	4	4	4	1	4	Penghasilan dari laut bertambah		0	0		0	0	0	0	0	2	0		0	1	0	1	0		0	0	2	0	0	2	3	1	1	3	1	1	0	2	0	994	3	1	0	1	0	0	2	1		1		1	1	1	0	1	0	3	3	3	3	3	3
4200	360	5	79	2014	2	1	Biak	1	7	3	3	3	1	1	4	4	1	2	Karena sudah tidak kerja lagi di perusahaan		0	0		0	0	0	0	0	2	0		0	0	0	0	0		0	0	3	0	0	3	3	1	0	3	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	4	1	1	1	3	3	3	3	4	3
4201	360	5	79	2014	18	0.5	Biak Raja Ampat	1	3	1	998	5	2	3	5	4	1	3	Dari pengahasilan tani dan melayan masih sama saja		0	0		0	0	0	1	0	3	0		1	0	0	0	0		0	0	3	0	0	2	3	2	0	994	0	0	0	3	0	994	3	1	0	1	0	0	3	0		1		1	1	6	1	1	0	4	4	4	4	3	4
4202	360	5	66	2014	34	2	BIAK RAJA AMPAT	1	7	3	998	4	1	1	4	4	1	4	- SESUAI MATA PENCAHARIAN		0	0		0	0	1	0	0	1	0		1	0	0	0	1		0	1	3	0	0	1	3	2	1	3	0	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	3	1	1	1	5	3	3	3	3	3
4203	360	5	66	2014	33	1.5	BIAK	1	1	3	998	3	1	1	4	4	1	4	- PENGHASILAN KOPRA DAN HASIL HUTAN ATAU HASIL BURUAN BURUNG KAKATUA PUTIH YANG MENINGKAT.		0	0		0	0	2	0	0	0	0		0	0	2	0	0		0	0	3	0	1	2	1	2	1	3	1	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	2	2	1	1	5	4	4	5	4	4
4204	360	5	66	2014	52	4	biak	1	1	3	998	3	1	2	4	3	1	4	hasil tani kopro (pendapatan / harga naik )		0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	0	0	3	3	2	0	994	1	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	0	0	0	0	5	4	4	4	4	5
4205	360	5	66	2014	5	2	jayapura	1	7	3	1	1	1	1	1	4	1	3	998		0	0		0	0	1	0	0	2	0		1	0	0	0	1		1	1	3	0	0	1	1	2	1	3	0	0	0	1	0	994	3	0	0	0	0	0	4	0		1		1	1	2	2	1	0	4	4	3	4	3	3
4206	360	5	66	2014	41	1.5	BIAK	1	1	3	998	4	1	1	4	2	1	3	SESUAI KONDISI HASIL KEBUN		0	0		0	0	0	0	1	0	0		1	0	1	0	0		1	1	3	0	0	3	3	2	1	2	0	0	0	2	0	994	3	1	1	0	0	1	3	0		1		1	1	2	2	1	0	5	5	5	5	4	4
4207	360	5	66	2014	1	3	 KABARE	1	7	1	3	4	3	2	5	4	1	4	KAARENA USAHA DARI KOPRA MENINGKAT.		0	0		0	0	1	0	0	1	0		1	1	2	0	0		1	1	3	0	0	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	1	0	1	0	4	4	4	4	4	3
4208	360	5	66	2014	27	2	BIAK RAJA AMPAT	1	7	7	7	994	994	994	4	2	994	3	KARENA ADA ANAK YANG KULIAH JADI SELAMA INI PENGHASILAN SAMA SAJA SETIAP TAHUN.		0	0		0	0	0	0	1	2	0		0	0	0	0	0		0	0	3	0	0	3	3	3	0	994	0	0	998	998	998	998	998	0	0	0	0	0	3	0		1		1	1	1	1	0	0	3	4	4	4	4	3
4209	360	5	66	2014	20	1.5	USBA (PULAU SOP)	1	1	2	3	4	1	2	3	3	1	4	KARENA ADA PROYEK MASUK DI KAMPUNG.		0	0		0	0	0	0	0	1	0		1	0	1	0	0		0	1	3	0	0	2	3	3	0	994	1	1	1	3	0	994	3	1	1	1	0	1	3	0		1		1	1	3	4	2	2	4	4	4	4	4	4
4210	360	5	66	2014	30	0.5	biak raja amapt	1	1	3	998	4	4	4	4	4	1	2	-hasil penjualan kopra menunjang		0	0		0	0	0	2	0	0	0		1	1	2	0	0		0	0	2	0	1	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	2	2	2	2	4	4	4	4	3	4
4211	360	5	66	2014	26	3	TIMUR	1	1	3	998	4	4	2	4	2	1	3	- PENDAPATAN DAN PENGELUARAN SEIMBANG.		0	0		1	0	0	1	0	0	0		1	0	0	1	0		0	1	3	0	1	1	3	2	1	2	1	0	0	3	0	994	3	1	1	0	1	1	3	0		1		1	1	2	0	0	0	5	5	5	5	5	5
4212	360	5	66	2014	30	1	BIAK	1	3	1	998	4	4	3	5	4	1	2	KARENA HASIL OPRATOR TAHUN LALU LBIH  BAIK TAHUN INI.		0	0		0	0	0	1	1	1	0		0	0	2	1	1		0	1	3	0	0	1	2	1	1	3	0	0	0	2	1	2	3	1	1	1	1	0	4	0		1		1	1	4	4	2	2	5	5	5	5	4	5
4213	360	5	66	2014	52	2	BIAK	1	1	2	3	5	1	1	3	4	1	2	- BELUM ADA REJEKI/PROYEK.		0	0		2	0	0	4	0	5	0		1	1	2	1	1		1	1	3	0	0	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	1	0	1	0	4	4	4	4	4	4
4214	360	5	66	2014	42	2	BIAK RAJA AMPAT	1	7	1	3	4	1	1	4	4	1	3	KARENA PENDAPATAN KELUARGA MASIH SAMA SAJA DENGAN TAHUN LALU		0	0		1	0	1	1	1	2	0		1	0	2	1	1		1	2	3	0	0	2	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	1	2	2	1	4	4	4	4	3	3
4215	360	5	66	2014	30	1	USBA	1	7	3	998	4	1	1	4	2	1	4	 KARENA KEBUTUHAN HIDUP BAIK		0	0		0	0	0	0	0	0	0		1	0	2	1	0		0	1	3	0	0	3	3	2	0	994	1	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	2	1	2	0	3	4	4	3	3	3
4216	360	5	66	2014	13	1	WAWARNAAI (RAJA AMPAT)	1	3	1	998	3	3	2	4	4	1	2	-KARENA TIDAK ADA KERJA TAMBAHAN TAHUN 2014.		0	0		0	0	1	0	0	0	0		0	0	0	0	0		0	0	3	0	0	1	2	2	0	994	1	0	1	2	0	994	3	1	1	0	1	1	3	0		1		1	1	2	2	2	1	5	3	5	5	5	5
4217	360	5	66	2014	34	2	BIAK RAJA AMPAT	1	1	3	998	4	3	2	4	4	1	3	-KARENA TERGANTUNG PENGHASILAN.		0	0		0	0	1	2	0	2	0		1	1	6	1	1		1	1	3	0	0	1	3	2	0	994	1	0	0	2	0	994	3	1	1	0	0	0	3	0		1		1	1	3	3	1	1	4	4	4	4	4	4
4218	360	5	66	2014	46	8	997	1	7	3	998	1	1	1	3	2	1	2	KARENA TIDAK ADA PROYEK TAHUN INI JADA TIDAK ADA PEMASUKAN		0	0		0	0	0	0	0	0	0		1	0	2	1	0		1	1	3	0	0	1	3	3	1	2	0	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	2	2	1	1	5	5	5	5	5	5
4219	360	5	66	2014	20	1	BIAK RAJA AMPAT	1	7	3	998	1	1	1	2	3	1	4	SESUAI DENGAN HASIL JUALAN		0	0		0	0	0	3	0	0	0		1	1	2	0	1		1	1	3	0	0	3	3	3	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	1		1		1	1	2	1	1	1	4	5	4	4	3	4
4220	360	5	66	2014	15	2	BIAK RAJA AMPAT	1	7	3	7	4	3	3	5	4	1	4	- KARENA ADA KELEBIHAN BERKAT DARI MELAUT.		0	0		0	0	1	0	0	2	0		1	0	4	1	0		1	2	3	0	0	3	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	1	1	2	2	2	5	4	4	3	3	3
4221	360	5	66	2014	40	2	BONI	1	1	3	998	5	5	2	4	3	1	4	KARENA ADA TAMBAHAN KERJA DI DARAT.		0	0		0	0	1	0	1	1	1		1	0	3	1	0		0	1	3	0	0	3	2	2	1	3	1	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	0	1	0	1	0	3	4	5	4	4	4
4222	360	5	66	2014	32	1	BIAK	1	1	3	998	3	2	2	3	4	1	3	KARENA APA YANG DI DAPAT HANYA PAS-PASAN UNTUK DIMAKAN (KEBUTUHAN DALAM RUMAH TANGGA)		0	0		0	0	0	0	0	0	0		1	0	0	1	0		1	1	3	0	0	1	3	1	0	994	0	0	0	3	0	994	3	1	1	0	1	0	3	0		1		1	1	3	2	1	1	4	4	4	4	3	3
4223	360	5	66	2014	33	3	BIAK RAJA AMPAT	1	1	3	998	4	2	2	4	4	1	3	KARENA PENDATAN MASIH STABIL.		0	0		0	0	1	0	0	0	0		1	0	2	0	0		0	1	3	0	0	3	3	1	0	994	1	0	0	1	0	994	3	1	1	1	0	0	3	0		1		1	1	2	2	1	1	3	3	4	4	3	3
4224	360	5	66	2014	32	3	BIAK NUMFOR	1	1	7	3	4	1	1	4	2	1	2	- KARENA HASIL KOPRA YANG MENURUN MAKA PENDAPATAN KURANG		0	0		0	0	0	0	0	4	0		1	1	2	1	1		0	1	3	0	0	1	3	3	0	994	0	0	0	3	0	994	3	1	1	1	1	1	3	0		1		1	1	2	2	1	1	4	4	4	4	3	4
4225	360	5	66	2014	27	1	BIAK	1	1	3	998	4	4	4	4	3	1	3	"-KARENA TIDAK ADA BANTUAN UNTUK PENGEMBANGAN USAHA
-TIDAK ADA PEMBELI YANG DATANG KEKAMPUNG"		0	0		0	0	1	0	0	0	0		0	1	4	1	0		0	1	3	0	0	2	3	3	0	994	1	0	0	3	0	994	3	1	1	1	1	0	3	0		1		1	1	3	0	2	0	4	4	4	4	3	4
4226	360	5	66	2014	16	2	BIAK RAJA AMPAT	1	7	998	998	994	994	994	4	4	994	3	- KEADAAN EKONOMI BIASA-BIASA SAJA ATAU STABIL.		0	0		0	1	0	1	0	5	0		1	0	1	1	0		0	0	2	0	0	3	3	1	0	994	0	0	0	998	998	998	998	1	0	0	0	0	3	0		1		1	0	4	2	1	1	4	3	4	4	3	3
4227	360	5	66	2014	45	2	BIAK RAJA AMPAT	1	3	1	998	4	4	2	3	3	1	3	997		0	0		0	0	1	0	0	4	0		0	0	0	0	0		0	0	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	998	0	3	0		1		1	1	0	0	0	0	5	5	5	3	2	3
